spring2019,CCE,624,"Arras, Tracy Lynn"
spring2019,CE,202,"Arras, Tracy Lynn"
spring2019,CE,313,"Hill, David Foster"
spring2019,CE,372,"Haines, Benjamin Zachary"
spring2019,CE,373,"Mason, Ben"
spring2019,CE,382,"Yim, Solomon Chik-Sing"
spring2019,CE,392,"Hurwitz, David S"
spring2019,CE,412,"Istok, Jonathan David"
spring2019,CE,415,"Lomonaco, Pedro"
spring2019,CE,419,"Brown, Shane Adam"
spring2019,CE,424,"Pestana, Catarina"
spring2019,CE,427,"Martin, Kenneth Grant"
spring2019,CE,469,"Simpson, Chase Henry"
spring2019,CE,481,"Higgins, Christopher C"
spring2019,CE,491,"Hunter-Zaworski, Katharine"
spring2019,CE,492,"Coleri, Erdem"
spring2019,CE,507,"Isgor, Burkan"
spring2019,CE,512,"Istok, Jonathan David"
spring2019,CE,515,"Lomonaco, Pedro"
spring2019,CE,524,"Pestana, Catarina"
spring2019,CE,527,"Martin, Kenneth Grant"
spring2019,CE,538,"Kameshwar, Sabarethinam"
spring2019,CE,540,"Babbar-Sebens, Meghna"
spring2019,CE,560,"Parrish, Christopher"
spring2019,CE,569,"Simpson, Chase Henry"
spring2019,CE,570,"Stuedlein, Armin W"
spring2019,CE,576,"Stuedlein, Armin W"
spring2019,CE,579,"Leshchinsky, Ben A"
spring2019,CE,580,"Liu, Judy"
spring2019,CE,581,"Higgins, Christopher C"
spring2019,CE,591,"Hernandez, Salvador"
spring2019,CE,592,"Coleri, Erdem"
spring2019,CE,597,"Hunter-Zaworski, Katharine"
spring2019,CE,599,"Wang, Haizhong"
spring2019,CE,640,"Yim, Solomon Chik-Sing"
spring2019,CE,643,"Wengrove, Meagan E"
spring2019,CEM,311,"Knowles, Jeffrey Nicholas"
spring2019,CEM,326,"Fradella III, Joseph John"
spring2019,CEM,341,"Fradella III, Joseph John"
spring2019,CEM,381,"Scott, Michael H"
spring2019,CEM,432,"Pestana, Catarina"
spring2019,CEM,441,"Pestana, Catarina"
spring2019,CEM,442,"Turkan, Yelda"
spring2019,CEM,443,"Arocho, Ingrid"
summer2019,CCE,321,"Trejo, David"
summer2019,CE,413,"Arras, Tracy Lynn"
summer2019,CE,513,"Arras, Tracy Lynn"
fall2019,CCE,101,"Trejo, David"
fall2019,CCE,201,"Arras, Tracy Lynn"
fall2019,CCE,207,"Fradella III, Joseph John"
fall2019,CCE,520,"Ideker, Jason H"
fall2019,CCE,526,"Gambatese, John A"
fall2019,CE,311,"Cox, Daniel Thomas"
fall2019,CE,361,"Parrish, Christopher"
fall2019,CE,373,"Ouyang, Zhongkun"
fall2019,CE,381,"Miller, Thomas H"
fall2019,CE,383,"Liu, Judy"
fall2019,CE,412,"Istok, Jonathan David"
fall2019,CE,420,"Gambatese, John A"
fall2019,CE,463,"Simpson, Chase Henry"
fall2019,CE,471,"Evans, T Matthew"
fall2019,CE,481,"Fischer, Erica Claire"
fall2019,CE,491,"Wang, Haizhong"
fall2019,CE,499,"Ideker, Jason H"
fall2019,CE,507,"Haller, Merrick Christian"
fall2019,CE,512,"Istok, Jonathan David"
fall2019,CE,520,"Gambatese, John A"
fall2019,CE,531,"Yim, Solomon Chik-Sing"
fall2019,CE,534,"Simpson, Barbara Gwynne"
fall2019,CE,536,"Scott, Michael H"
fall2019,CE,547,"Istok, Jonathan David"
fall2019,CE,563,"Simpson, Chase Henry"
fall2019,CE,564,"Park, Jihye"
fall2019,CE,566,"Olsen, Michael James"
fall2019,CE,572,"Evans, T Matthew"
fall2019,CE,578,"Mason, Ben"
fall2019,CE,580,"Higgins, Christopher C"
fall2019,CE,581,"Fischer, Erica Claire"
fall2019,CE,590,"Hernandez, Salvador"
fall2019,CE,630,"Haller, Merrick Christian"
fall2019,CEM,263,"Simpson, Chase Henry"
fall2019,CEM,342,"Arocho, Ingrid"
fall2019,CEM,343,"Fradella III, Joseph John"
fall2019,CEM,383,"Scott, Michael H"
fall2019,CEM,431,"Trejo, David"
fall2019,CEM,442,"Fradella III, Joseph John"
fall2019,CEM,471,"Fradella III, Joseph John"
fall2019,CEM,550,"Louis, Joseph"
winter2020,CCE,102,"Istok, Jonathan David"
winter2020,CCE,201,"Gestson, Sean Lyle"
winter2020,CCE,203,"Arras, Tracy Lynn"
winter2020,CCE,422,"Ideker, Jason H"
winter2020,CCE,522,"Ideker, Jason H"
winter2020,CCE,552,"Louis, Joseph"
winter2020,CCE,621,"Ideker, Jason H"
winter2020,CCE,623,"Isgor, Burkan"
winter2020,CE,202,"Park, Jihye"
winter2020,CE,311,"Wengrove, Meagan E"
winter2020,CE,313,"Rivera, Samuel J"
winter2020,CE,365,"Simpson, Chase Henry"
winter2020,CE,372,"Ouyang, Zhongkun"
winter2020,CE,381,"Miller, Thomas H"
winter2020,CE,382,"Yim, Solomon Chik-Sing"
winter2020,CE,383,"Simpson, Barbara Gwynne"
winter2020,CE,392,"Hernandez, Salvador"
winter2020,CE,411,"Lomonaco, Pedro"
winter2020,CE,417,"Yeh, Harry"
winter2020,CE,418,"Liu, Judy"
winter2020,CE,420,"Turkan, Yelda"
winter2020,CE,424,"Gambatese, John A"
winter2020,CE,427,"Gambatese, John A"
winter2020,CE,461,"Parrish, Christopher"
winter2020,CE,465,"Simpson, Chase Henry"
winter2020,CE,482,"Wallace, Nathaniel Michael"
winter2020,CE,484,"Martin, Kenneth Grant"
winter2020,CE,486,"Potisuk, Tanarat"
winter2020,CE,507,"Scott, Michael H"
winter2020,CE,511,"Lomonaco, Pedro"
winter2020,CE,514,"Istok, Jonathan David"
winter2020,CE,517,"Yeh, Harry"
winter2020,CE,520,"Turkan, Yelda"
winter2020,CE,524,"Gambatese, John A"
winter2020,CE,527,"Gambatese, John A"
winter2020,CE,532,"Yim, Solomon Chik-Sing"
winter2020,CE,537,"Scott, Michael H"
winter2020,CE,560,"Arras, Tracy Lynn"
winter2020,CE,561,"Parrish, Christopher"
winter2020,CE,565,"Simpson, Chase Henry"
winter2020,CE,570,"Evans, T Matthew"
winter2020,CE,577,"Evans, T Matthew"
winter2020,CE,580,"Liu, Judy"
winter2020,CE,582,"Wallace, Nathaniel Michael"
winter2020,CE,584,"Martin, Kenneth Grant"
winter2020,CE,586,"Potisuk, Tanarat"
winter2020,CE,589,"Simpson, Barbara Gwynne"
winter2020,CE,594,"Hunter-Zaworski, Katharine"
winter2020,CE,631,"Hill, David Foster"
winter2020,CE,640,"Hill, David Foster"
winter2020,CEM,311,"Knowles, Jeffrey Nicholas"
winter2020,CEM,441,"Louis, Joseph"
winter2020,CEM,443,"Fradella III, Joseph John"
winter2020,CEM,472,"Fradella III, Joseph John"
winter2020,CEM,541,"Louis, Joseph"
winter2020,CEM,551,"Arocho, Ingrid"
spring2020,CCE,203,"Arras, Tracy Lynn"
spring2020,CCE,321,"Isgor, Burkan"
spring2020,CCE,525,"Gambatese, John A"
spring2020,CCE,528,"Turkan, Yelda"
spring2020,CCE,554,"Worley, June Marie"
spring2020,CE,202,"Arras, Tracy Lynn"
spring2020,CE,313,"Hill, David Foster"
spring2020,CE,361,"Simpson, Chase Henry"
spring2020,CE,365,"Olsen, Michael James"
spring2020,CE,372,"Ouyang, Zhongkun"
spring2020,CE,373,"Mason, Ben"
spring2020,CE,382,"Higgins, Christopher C"
spring2020,CE,392,"Hurwitz, David S"
spring2020,CE,412,"Hill, David Foster"
spring2020,CE,419,"Liu, Judy"
spring2020,CE,424,"Karakhan, Ali Amer Mohammed Ha"
spring2020,CE,427,"Martin, Kenneth Grant"
spring2020,CE,481,"Fischer, Erica Claire"
spring2020,CE,489,"Miller, Thomas H"
spring2020,CE,491,"Hunter-Zaworski, Katharine"
spring2020,CE,492,"Coleri, Erdem"
spring2020,CE,499,"Wengrove, Meagan E"
spring2020,CE,507,"Isgor, Burkan"
spring2020,CE,512,"Hill, David Foster"
spring2020,CE,524,"Karakhan, Ali Amer Mohammed Ha"
spring2020,CE,527,"Martin, Kenneth Grant"
spring2020,CE,533,"Miller, Thomas H"
spring2020,CE,556,"Hernandez, Salvador"
spring2020,CE,571,"Ouyang, Zhongkun"
spring2020,CE,580,"Fischer, Erica Claire"
spring2020,CE,581,"Fischer, Erica Claire"
spring2020,CE,583,"Higgins, Christopher C"
spring2020,CE,591,"Hernandez, Salvador"
spring2020,CE,592,"Coleri, Erdem"
spring2020,CE,596,"Coleri, Erdem"
spring2020,CE,598,"Hunter-Zaworski, Katharine"
spring2020,CE,634,"Yeh, Harry"
spring2020,CE,640,"Cox, Daniel Thomas"
spring2020,CE,642,"Yim, Solomon Chik-Sing"
spring2020,CEM,263,"Park, Jihye"
spring2020,CEM,311,"Robertson, Bryson Ross David"
spring2020,CEM,326,"Fradella III, Joseph John"
spring2020,CEM,341,"Fradella III, Joseph John"
spring2020,CEM,381,"Scott, Michael H"
spring2020,CEM,432,"Fradella III, Joseph John"
spring2020,CEM,441,"Trejo, David"
spring2020,CEM,443,"Arocho, Ingrid"
fall2020,CCE,101,"Trejo, David"
fall2020,CCE,201,"Arras, Tracy Lynn"
fall2020,CCE,207,"Fradella III, Joseph John"
fall2020,CCE,526,"Gambatese, John A"
fall2020,CE,311,"Rivera, Samuel J"
fall2020,CE,361,"Gestson, Sean Lyle"
fall2020,CE,373,"Mason, Ben"
fall2020,CE,381,"Miller, Thomas H"
fall2020,CE,383,"Liu, Judy"
fall2020,CE,412,"Babbar-Sebens, Meghna"
fall2020,CE,415,"Lomonaco, Pedro"
fall2020,CE,420,"Gambatese, John A"
fall2020,CE,463,"Simpson, Chase Henry"
fall2020,CE,471,"Evans, Matt"
fall2020,CE,481,"Fischer, Erica Claire"
fall2020,CE,491,"Wang, Haizhong"
fall2020,CE,507,"Haller, Merrick Christian"
fall2020,CE,512,"Babbar-Sebens, Meghna"
fall2020,CE,515,"Lomonaco, Pedro"
fall2020,CE,520,"Gambatese, John A"
fall2020,CE,531,"Yim, Solomon Chik-Sing"
fall2020,CE,534,"Simpson, Barbara Gwynne"
fall2020,CE,536,"Scott, Michael H"
fall2020,CE,547,"Istok, Jonathan David"
fall2020,CE,563,"Simpson, Chase Henry"
fall2020,CE,566,"Olsen, Michael James"
fall2020,CE,570,"Evans, Matt"
fall2020,CE,572,"Mason, Ben"
fall2020,CE,578,"Mason, Ben"
fall2020,CE,580,"Higgins, Christopher C"
fall2020,CE,581,"Fischer, Erica Claire"
fall2020,CE,590,"Hernandez, Salvador"
fall2020,CE,595,"Hurwitz, David S"
fall2020,CE,630,"Haller, Merrick Christian"
fall2020,CE,640,"Hill, David Foster"
fall2020,CEM,263,"Simpson, Chase Henry"
fall2020,CEM,342,"Arocho, Ingrid"
fall2020,CEM,343,"Pestana, Catarina"
fall2020,CEM,381,"Scott, Michael H"
fall2020,CEM,383,"Scott, Michael H"
fall2020,CEM,431,"Trejo, David"
fall2020,CEM,442,"Pestana, Catarina"
fall2020,CEM,471,"Fradella III, Joseph John"
fall2020,CEM,550,"Louis, Joseph"
winter2021,CCE,102,"Istok, Jonathan David"
winter2021,CCE,201,"Pestana, Catarina"
winter2021,CCE,203,"Arras, Tracy Lynn"
winter2021,CCE,422,"Ideker, Jason H"
winter2021,CCE,520,"Trejo, David"
winter2021,CCE,522,"Ideker, Jason H"
winter2021,CCE,525,"Gambatese, John A"
winter2021,CCE,552,"Louis, Joseph"
winter2021,CE,202,"Park, Jihye"
winter2021,CE,311,"Wengrove, Meagan E"
winter2021,CE,313,"Cox, Daniel Thomas"
winter2021,CE,365,"Gestson, Sean Lyle"
winter2021,CE,372,"Stuedlein, Armin W"
winter2021,CE,381,"Miller, Thomas H"
winter2021,CE,382,"Barbosa, Andre Ramos"
winter2021,CE,383,"Simpson, Barbara Gwynne"
winter2021,CE,392,"Hernandez, Salvador"
winter2021,CE,411,"Robertson, Bryson Ross David"
winter2021,CE,413,"Arras, Tracy Lynn"
winter2021,CE,418,"Liu, Judy"
winter2021,CE,420,"Pestana, Catarina"
winter2021,CE,424,"Pestana, Catarina"
winter2021,CE,427,"Gambatese, John A"
winter2021,CE,461,"Parrish, Christopher"
winter2021,CE,465,"Simpson, Chase Henry"
winter2021,CE,484,"Martin, Kenneth Grant"
winter2021,CE,486,"Potisuk, Tanarat"
winter2021,CE,492,"Coleri, Erdem"
winter2021,CE,507,"Fischer, Erica Claire"
winter2021,CE,511,"Robertson, Bryson Ross David"
winter2021,CE,513,"Arras, Tracy Lynn"
winter2021,CE,514,"Istok, Jonathan David"
winter2021,CE,520,"Pestana, Catarina"
winter2021,CE,524,"Pestana, Catarina"
winter2021,CE,527,"Gambatese, John A"
winter2021,CE,532,"Yim, Solomon Chik-Sing"
winter2021,CE,537,"Scott, Michael H"
winter2021,CE,538,"Barbosa, Andre Ramos"
winter2021,CE,544,"Hill, David Foster"
winter2021,CE,552,"Hurwitz, David S"
winter2021,CE,561,"Parrish, Christopher"
winter2021,CE,566,"Olsen, Michael James"
winter2021,CE,570,"Evans, Matt"
winter2021,CE,571,"Stuedlein, Armin W"
winter2021,CE,584,"Martin, Kenneth Grant"
winter2021,CE,586,"Potisuk, Tanarat"
winter2021,CE,589,"Simpson, Barbara Gwynne"
winter2021,CE,590,"Brown, Shane Adam"
winter2021,CE,592,"Coleri, Erdem"
winter2021,CE,593,"Wang, Haizhong"
winter2021,CE,596,"Coleri, Erdem"
winter2021,CE,631,"Hill, David Foster"
winter2021,CE,647,"Cox, Daniel Thomas"
winter2021,CEM,311,"Yeh, Harry"
winter2021,CEM,383,"Scott, Michael H"
winter2021,CEM,441,"Louis, Joseph"
winter2021,CEM,443,"Fradella III, Joseph John"
winter2021,CEM,472,"Fradella III, Joseph John"
winter2021,CEM,541,"Louis, Joseph"
winter2021,CEM,551,"Arocho, Ingrid"
spring2021,CCE,203,"Arras, Tracy Lynn"
spring2021,CCE,321,"Vasudevan, Gokul Dev"
spring2021,CCE,424,"Coleri, Erdem"
spring2021,CCE,524,"Coleri, Erdem"
spring2021,CCE,528,"Turkan, Yelda"
spring2021,CCE,554,"Alston, Frances E"
spring2021,CCE,561,"Simpson, Chase Henry"
spring2021,CE,202,"Arras, Tracy Lynn"
spring2021,CE,313,"Rivera, Samuel J"
spring2021,CE,361,"Gestson, Sean Lyle"
spring2021,CE,365,"Gestson, Sean Lyle"
spring2021,CE,372,"Stuedlein, Armin W"
spring2021,CE,373,"Knowles, Jeffrey Nicholas"
spring2021,CE,382,"Yim, Solomon Chik-Sing"
spring2021,CE,392,"Hurwitz, David S"
spring2021,CE,412,"Rivera, Samuel J"
spring2021,CE,417,"Yeh, Harry"
spring2021,CE,419,"Liu, Judy"
spring2021,CE,424,"Pestana, Catarina"
spring2021,CE,427,"Martin, Kenneth Grant"
spring2021,CE,429,"Babbar-Sebens, Meghna"
spring2021,CE,469,"Simpson, Chase Henry"
spring2021,CE,481,"Higgins, Christopher C"
spring2021,CE,489,"Miller, Thomas H"
spring2021,CE,491,"Wang, Haizhong"
spring2021,CE,507,"Bertini, Robert Lawrence"
spring2021,CE,516,"Babbar-Sebens, Meghna"
spring2021,CE,517,"Yeh, Harry"
spring2021,CE,524,"Pestana, Catarina"
spring2021,CE,527,"Martin, Kenneth Grant"
spring2021,CE,529,"Babbar-Sebens, Meghna"
spring2021,CE,537,"Scott, Michael H"
spring2021,CE,569,"Simpson, Chase Henry"
spring2021,CE,576,"Stuedlein, Armin W"
spring2021,CE,579,"Khosravi, Ali"
spring2021,CE,580,"Liu, Judy"
spring2021,CE,581,"Higgins, Christopher C"
spring2021,CE,583,"Higgins, Christopher C"
spring2021,CE,590,"Hernandez, Salvador"
spring2021,CE,591,"Hernandez, Salvador"
spring2021,CE,634,"Yeh, Harry"
spring2021,CE,640,"Yim, Solomon Chik-Sing"
spring2021,CE,643,"Wengrove, Meagan E"
spring2021,CE,645,"Barbosa, Andre Ramos"
spring2021,CEM,263,"Park, Jihye"
spring2021,CEM,311,"Cox, Daniel Thomas"
spring2021,CEM,326,"Fradella III, Joseph John"
spring2021,CEM,341,"Fradella III, Joseph John"
spring2021,CEM,381,"Scott, Michael H"
spring2021,CEM,432,"Fradella III, Joseph John"
spring2021,CEM,441,"Pestana, Catarina"
spring2021,CEM,443,"Arocho, Ingrid"
spring2021,CEM,541,"Pestana, Catarina"
